tract,drywells,domwells,ratio,CESscoreP,tenpercbins,lat,long
6073019001,0,120,0,29,20%-30%,-117.3143417,33.4430775
6089012400,0,917,0,40,30%-40%,-122.6481015,40.5276578
6077005119,0,127,0,99,90%-100%,-121.3027448,37.8446844
6071011404,0,444,0,27,20%-30%,-116.7540769,34.2724679
6071025100,0,93,0,69,60%-70%,-114.8402003,34.5022634
6071000115,0,34,0,34,30%-40%,-117.6752707,33.9605922
6071010423,0,125,0,43,40%-50%,-116.4273958,34.2871102
6071010026,0,16,0,70,60%-70%,-117.2949039,34.485449
6071000109,0,4,0,50,40%-50%,-117.723592,33.9733621
6071008602,0,38,0,54,50%-60%,-117.0889857,34.070874
6071002206,0,6,0,86,80%-90%,-117.586378,34.0245953
6071001903,0,157,0,74,70%-80%,-117.6224884,33.9664971
6071007200,0,47,0,97,90%-100%,-117.2622655,34.0763612
6071007302,0,64,0,70,60%-70%,-117.2307072,34.0226242
6071004003,0,5,0,98,90%-100%,-117.3863212,34.043922
6071008703,0,251,0,17,10%-20%,-116.9746005,34.0414168
6071011500,0,83,0,47,40%-50%,-116.8684367,34.1433712
6071004004,0,18,0,98,90%-100%,-117.3600222,34.0382751
6071002204,0,2,0,98,90%-100%,-117.5103022,34.0737522
6071007800,0,7,0,74,70%-80%,-117.2191957,34.0734306
6071008401,0,3,0,26,20%-30%,-117.1560951,34.076777
6071008500,0,21,0,48,40%-50%,-117.136567,34.0183198
6071004503,0,62,0,53,50%-60%,-117.3872118,34.2199541
6071004900,0,3,0,100,90%-100%,-117.3168792,34.100314
6065041911,0,38,0,49,40%-50%,-117.4957943,33.7428832
6065041910,0,8,0,51,50%-60%,-117.4949771,33.7892199
6065040814,0,2,0,50,40%-50%,-117.5175804,33.8973552
6065040813,0,18,0,57,50%-60%,-117.5321545,33.9155438
6065040812,0,1,0,69,60%-70%,-117.5494884,33.9244565
6065040616,0,15,0,59,50%-60%,-117.5776719,33.9422906
6065042728,0,40,0,62,60%-70%,-117.1724338,33.7304367
6065042624,0,16,0,78,70%-80%,-117.1127892,33.890645
6065042623,0,10,0,62,60%-70%,-117.146514,33.8710597
6065042622,0,2,0,60,50%-60%,-117.1876318,33.9260739
6065042621,0,1,0,74,70%-80%,-117.2002245,33.9319935
6065045108,0,2,0,30,20%-30%,-116.3737306,33.7251085
6065044916,0,1,0,22,20%-30%,-116.449391,33.7942301
6065044807,0,5,0,23,20%-30%,-116.4919557,33.7045459
6065043401,0,4,0,85,80%-90%,-116.9695083,33.7475602
6065043311,0,1,0,53,50%-60%,-116.9237749,33.7476958
6065040615,0,2,0,66,60%-70%,-117.5548004,33.9688013
6065040613,0,27,0,52,50%-60%,-117.575648,33.9635863
6065040611,0,9,0,56,50%-60%,-117.5886851,33.9608636
6065040609,0,89,0,64,60%-70%,-117.617809,33.9180425
6065040405,0,42,0,76,70%-80%,-117.4673294,33.9886544
6065031602,0,5,0,83,80%-90%,-117.448479,33.9268256
6065045605,0,221,0,71,70%-80%,-116.1437183,33.5349272
6065050900,0,4,0,67,60%-70%,-117.3011639,33.9384446
6065049000,0,3,0,59,50%-60%,-117.1908956,33.8800511
6065042618,0,3,0,71,70%-80%,-117.2187833,33.8217106
6065042617,0,2,0,72,70%-80%,-117.2145613,33.8073433
6065042714,0,5,0,25,20%-30%,-117.2596623,33.6784416
6065045110,0,2,0,12,10%-20%,-116.3111037,33.6653271
6065042410,0,5,0,60,50%-60%,-117.2543975,33.9671778
6065043505,0,1,0,70,60%-70%,-116.9935262,33.7583074
6065043507,0,1,0,77,70%-80%,-116.9725527,33.7681153
6065043506,0,3,0,54,50%-60%,-116.994327,33.7696784
6065043509,0,12,0,57,50%-60%,-116.9556879,33.7970346
6065044403,0,1604,0,48,40%-50%,-116.4728576,33.4680494
6065048800,0,4,0,90,80%-90%,-117.222383,33.870776
6065044605,0,2,0,40,30%-40%,-116.5474414,33.863302
6065044515,0,9,0,35,30%-40%,-116.5112051,33.9373778
6065043316,0,5,0,59,50%-60%,-116.9908966,33.716662
6065043279,0,224,0,50,40%-50%,-117.2176633,33.6278615
6065043257,0,93,0,15,10%-20%,-116.9898216,33.4497328
6065042726,0,22,0,50,40%-50%,-117.1237892,33.7143137
6065044911,0,3,0,20,10%-20%,-116.314579,33.7315855
6065045000,0,1,0,46,40%-50%,-116.4698341,33.7750205
6065040904,0,2,0,68,60%-70%,-117.4972884,33.9304797
6065040808,0,3,0,65,60%-70%,-117.5770354,33.8991933
6065042009,0,73,0,72,70%-80%,-117.3150981,33.8604957
6065043206,0,29,0,61,60%-70%,-117.1918902,33.565141
6065043211,0,17,0,43,40%-50%,-117.1737474,33.5646444
6065043222,0,11,0,47,40%-50%,-117.1252348,33.486084
6065043216,0,2,0,66,60%-70%,-117.1477073,33.5170351
6065043217,0,1,0,27,20%-30%,-117.136759,33.5297942
6065043218,0,4,0,21,20%-30%,-117.1188981,33.5318882
6065043220,0,5,0,40,30%-40%,-117.1342075,33.5040499
6065040404,0,3,0,66,60%-70%,-117.4613234,33.9729183
6065940600,0,2,0,8,0%-10%,-116.4318477,33.825793
6065940400,0,18,0,86,80%-90%,-116.182178,33.7018202
6065051400,0,11,0,12,10%-20%,-116.2955164,33.7787664
6065051300,0,19,0,57,50%-60%,-116.9542225,33.8238592
6065050500,0,6,0,48,40%-50%,-117.1625546,33.5490166
6065049600,0,5,0,47,40%-50%,-117.1579375,33.5357701
6065049500,0,2,0,75,70%-80%,-116.2106697,33.7098989
6065045705,0,9,0,52,50%-60%,-116.1910765,33.6669317
6065045209,0,13,0,63,60%-70%,-116.2381506,33.7260991
6065042411,0,1,0,42,40%-50%,-117.2371448,33.967321
6065042403,0,2,0,65,60%-70%,-117.2207856,33.9488477
6065043508,0,4,0,56,50%-60%,-116.9425027,33.7611983
6065042513,0,1,0,86,80%-90%,-117.2569855,33.9345424
6065042903,0,239,0,74,70%-80%,-117.3133054,33.8027798
6065043001,0,8,0,75,70%-80%,-117.3166621,33.6483829
6065042709,0,1,0,27,20%-30%,-117.2157958,33.7141447
6065045115,0,1,0,2,0%-10%,-116.3871379,33.7048238
6065044522,0,137,0,32,30%-40%,-116.5540657,33.9139607
6065044404,0,64,0,55,50%-60%,-116.7880179,33.7705133
6065043278,0,63,0,28,20%-30%,-117.1893095,33.6090788
6065043271,0,25,0,45,40%-50%,-117.2755965,33.6006686
6065043270,0,9,0,50,40%-50%,-117.2589261,33.6015412
6065045207,0,8,0,63,60%-70%,-116.2405275,33.7074307
6065045302,0,3,0,63,60%-70%,-116.2251547,33.7343347
6065045502,0,6,0,76,70%-80%,-116.2278745,33.7209537
6065045501,0,2,0,53,50%-60%,-116.2261101,33.7070064
6065042412,0,253,0,51,50%-60%,-117.2208865,33.984326
6065044104,0,15,0,47,40%-50%,-116.905094,33.9845789
6065042515,0,1,0,88,80%-90%,-117.2406622,33.9354567
6065043701,0,9,0,61,60%-70%,-116.8640681,33.726269
6065042507,0,1,0,93,90%-100%,-117.2329208,33.883118
6065043252,0,21,0,18,10%-20%,-117.0898477,33.4616244
6065043235,0,154,0,27,20%-30%,-117.1151886,33.6252032
6065042744,0,54,0,68,60%-70%,-117.081948,33.8262813
6065040607,0,31,0,79,70%-80%,-117.5457941,34.0114705
6065941500,0,5,0,58,50%-60%,-116.880664,33.7741421
6065043809,0,4,0,32,30%-40%,-116.9469611,33.976834
6065044103,0,3,0,56,50%-60%,-116.928801,33.9368755
6065042518,0,2,0,78,70%-80%,-117.2218309,33.9118904
6065030800,0,5,0,71,70%-80%,-117.4115769,33.9653835
6065941200,0,2,0,35,30%-40%,-116.5019562,33.8376004
6065941000,0,4,0,22,20%-30%,-116.4861035,33.7942098
6065043807,0,3,0,41,40%-50%,-116.9737171,33.9591433
6065044000,0,3,0,82,80%-90%,-116.9768263,33.9269395
6065044904,0,6,0,27,20%-30%,-116.5443994,33.878264
6065045604,0,134,0,84,80%-90%,-115.9293426,33.511964
6065030300,0,2,0,100,90%-100%,-117.3763853,33.9798271
6065031200,0,3,0,53,50%-60%,-117.3825351,33.9429752
6065031300,0,1,0,99,90%-100%,-117.4058257,33.9303688
6065045123,0,3,0,2,0%-10%,-116.3498865,33.7257343
6065045122,0,11,0,17,10%-20%,-116.3216036,33.7187828
6065045121,0,25,0,22,20%-30%,-116.2810566,33.6933189
6065045118,0,1,0,30,20%-30%,-116.3868788,33.7348325
6065940100,0,2,0,0,0%-10%,-114.4753345,34.0001828
6065046700,0,2,0,99,90%-100%,-117.278368,33.8891026
6065046602,0,25,0,55,50%-60%,-117.5749825,33.912597
6065046500,0,6,0,92,90%-100%,-117.3333516,33.9709379
6065045707,0,3,0,77,70%-80%,-116.1857289,33.6810687
6065045217,0,7,0,53,50%-60%,-116.2476921,33.7289861
6065045124,0,17,0,4,0%-10%,-116.428717,33.6765145
6065045119,0,2,0,8,0%-10%,-116.3693669,33.7324563
6065041500,0,3,0,84,80%-90%,-117.5993419,33.892232
6065042003,0,35,0,44,40%-50%,-117.3647054,33.870618
6065041804,0,6,0,30,20%-30%,-117.5997193,33.8502157
6065031402,0,2,0,73,70%-80%,-117.4200459,33.9417307
6065040303,0,5,0,82,80%-90%,-117.4511075,34.008501
6065031703,0,2,0,73,70%-80%,-117.4379056,33.9098243
6065031501,0,1,0,68,60%-70%,-117.4320467,33.929195
6065045114,0,4,0,3,0%-10%,-116.3865775,33.694826
6065044929,0,2,0,14,10%-20%,-116.382169,33.7488598
6065044930,0,1,0,11,10%-20%,-116.3642057,33.7523547
6065044924,0,1,0,22,20%-30%,-116.4669443,33.8341094
6065041808,0,1,0,33,30%-40%,-117.5718819,33.8472672
6065041703,0,1,0,88,80%-90%,-117.5888049,33.8785015
6065041803,0,6,0,26,20%-30%,-117.5826965,33.8372032
6065031702,0,3,0,63,60%-70%,-117.4412174,33.8968694
6065040302,0,1,0,56,50%-60%,-117.4427988,33.9933691
6065040201,0,15,0,94,90%-100%,-117.4188498,33.9839627
6065041004,0,6,0,77,70%-80%,-117.4977413,33.9589888
6065040502,0,14,0,89,80%-90%,-117.4882782,34.0225503
6065040902,0,1,0,67,60%-70%,-117.5082303,33.9264805
6065041202,0,2,0,74,70%-80%,-117.4707309,33.9344497
6065044927,0,1,0,18,10%-20%,-116.3212439,33.7509498
6065044922,0,2,0,3,0%-10%,-116.3592093,33.7786347
6065044921,0,4,0,11,10%-20%,-116.4039612,33.7973075
6065044919,0,1,0,7,0%-10%,-116.3648175,33.7653336
6065044606,0,3,0,47,40%-50%,-116.6260603,33.8749566
6065044521,0,21,0,39,30%-40%,-116.6555007,33.9744497
6065044520,0,100,0,16,10%-20%,-116.3795881,33.8530222
6065044518,0,1,0,20,10%-20%,-116.4887516,33.9732868
6065044405,0,98,0,27,20%-30%,-116.6712993,33.8025623
6065043823,0,35,0,29,20%-30%,-117.0823096,33.9814132
6065043822,0,83,0,64,60%-70%,-117.0687844,33.9243585
6065044918,0,10,0,14,10%-20%,-116.4015518,33.7631302
6065044917,0,31,0,6,0%-10%,-116.4163763,33.7755085
6065044516,0,46,0,33,30%-40%,-116.475985,33.9393724
6065043813,0,48,0,74,70%-80%,-116.8279566,33.9346407
6065043601,0,3,0,56,50%-60%,-116.9530305,33.7834484
6065043239,0,979,0,45,40%-50%,-116.9857528,33.5633922
6065043008,0,49,0,65,60%-70%,-117.4175996,33.6671773
6065042620,0,57,0,91,90%-100%,-117.2048878,33.8306663
6065041812,0,1,0,50,40%-50%,-117.5634459,33.861606
6065042005,0,30,0,38,30%-40%,-117.3464919,33.8972547
6065041405,0,6,0,75,70%-80%,-117.4884574,33.8925283
6065041904,0,1,0,68,60%-70%,-117.6564424,33.8836237
6065041408,0,9,0,87,80%-90%,-117.4691482,33.9042171
6065031502,0,1,0,82,80%-90%,-117.4429741,33.9399352
6065041411,0,6,0,78,70%-80%,-117.5159682,33.8784662
6065043812,0,5,0,67,60%-70%,-116.9530089,33.8767216
6065043811,0,64,0,27,20%-30%,-117.0032167,33.9837424
6065043810,0,3,0,53,50%-60%,-117.0005885,33.9554572
6065043517,0,25,0,79,70%-80%,-117.0240132,33.8219345
6065043513,0,6,0,55,50%-60%,-116.928542,33.7748145
6065043512,0,3,0,54,50%-60%,-116.9444017,33.7716288
6065043317,0,21,0,74,70%-80%,-117.018009,33.6989771
6065043291,0,48,0,38,30%-40%,-117.1553002,33.5660699
6065043276,0,77,0,43,40%-50%,-117.231215,33.6075991
6065042014,0,1,0,38,30%-40%,-117.3226083,33.8910477
6065041912,0,2,0,37,30%-40%,-117.6361387,33.8732429
6065041301,0,2,0,65,60%-70%,-117.4846527,33.9292791
6065041102,0,5,0,77,70%-80%,-117.4871242,33.9403266
6065044505,0,6,0,42,40%-50%,-116.3874271,33.8211956
6065041813,0,1,0,84,80%-90%,-117.5533296,33.8666786
6065043006,0,2,0,80,70%-80%,-117.3445199,33.6824833
6065046402,0,29,0,51,50%-60%,-117.358069,33.6478677
6065041906,0,1,0,64,60%-70%,-117.5971368,33.870484
6065031701,0,26,0,80,70%-80%,-117.4050093,33.9061238
6065040807,0,3,0,54,50%-60%,-117.5896691,33.9048789
6065041403,0,1,0,64,60%-70%,-117.4611828,33.8973389
6065041410,0,1,0,96,90%-100%,-117.5306429,33.8801854
6065042210,0,3,0,73,70%-80%,-117.3350138,33.9895557
6065042214,0,78,0,44,40%-50%,-117.2917944,33.9794836
6065042213,0,5,0,62,60%-70%,-117.3168512,33.9764665
6065042300,0,35,0,89,80%-90%,-117.3222236,34.0130557
6065042212,0,5,0,72,70%-80%,-117.2850572,33.9488742
6065043274,0,97,0,31,30%-40%,-117.2478194,33.6430873
6065940500,0,3,0,18,10%-20%,-116.5735745,33.7649103
6065051200,0,78,0,70,60%-70%,-117.2137708,33.4881171
6065981000,0,2,0,0,0%-10%,-114.9176889,33.5603344
6065050700,0,127,0,32,30%-40%,-117.152033,33.6184112
6065050600,0,76,0,48,40%-50%,-117.2284737,33.5730829
6065050300,0,82,0,39,30%-40%,-117.1520055,33.5863863
6065049800,0,90,0,59,50%-60%,-117.1978854,33.5462108
6065049700,0,170,0,14,10%-20%,-117.2443765,33.5246081
6065040102,0,3,0,96,90%-100%,-117.44041,34.0234351
6065043272,0,162,0,23,20%-30%,-117.3024815,33.5515921
6065041810,0,1,0,33,30%-40%,-117.5489863,33.8446168
6065041909,0,25,0,65,60%-70%,-117.522205,33.8381856
6065041409,0,25,0,83,80%-90%,-117.4758226,33.8649931
6065043005,0,12,0,76,70%-80%,-117.360641,33.7062728
6065042401,0,7,0,65,60%-70%,-117.1429211,33.9523161
6065046405,0,23,0,46,40%-50%,-117.2726286,33.6205579
6065044507,0,4,0,26,20%-30%,-116.5281763,33.9472557
6065044510,0,34,0,25,20%-30%,-116.4896937,33.954147
6065044509,0,25,0,27,20%-30%,-116.5060565,33.9650257
6065044604,0,1,0,25,20%-30%,-116.5205082,33.8540687
6065042505,0,11,0,98,90%-100%,-117.2825158,33.9293086
6065042508,0,1,0,96,90%-100%,-117.239288,33.8955489
6065030200,0,3,0,83,80%-90%,-117.3950678,33.9814743
6065042720,0,127,0,62,60%-70%,-117.1147818,33.7737277
6065042904,0,173,0,95,90%-100%,-117.2666634,33.8163878
6065042901,0,165,0,92,90%-100%,-117.2517249,33.7488769
6065042717,0,2,0,45,40%-50%,-117.2521561,33.7021362
6065042706,0,4,0,80,70%-80%,-117.2070433,33.7943832
6065042711,0,1,0,47,40%-50%,-117.1928886,33.7014254
6065042715,0,27,0,53,50%-60%,-117.3025976,33.6868295
6065049400,0,27,0,43,40%-50%,-116.2675281,33.7597156
6065049100,0,9,0,35,30%-40%,-116.231707,33.6927812
6065048700,0,1,0,62,60%-70%,-117.190976,33.9088488
6065048100,0,70,0,24,20%-30%,-117.5884128,33.81566
6065043267,0,1,0,15,10%-20%,-117.1047166,33.5207723
6065043262,0,5,0,22,20%-30%,-117.1054441,33.5081043
6065043254,0,60,0,43,40%-50%,-117.1560638,33.4549695
6065043250,0,1,0,26,20%-30%,-117.1043423,33.4732265
6065043309,0,1,0,70,60%-70%,-116.9504264,33.751115
6065040503,0,1,0,87,80%-90%,-117.5161423,34.0222888
6065040605,0,5,0,73,70%-80%,-117.5140276,33.9962787
6065040702,0,5,0,63,60%-70%,-117.547508,33.9389622
6065040403,0,14,0,83,80%-90%,-117.4960233,33.9918252
6065042719,0,43,0,78,70%-80%,-117.1606951,33.7976018
6065042723,0,116,0,64,60%-70%,-117.078378,33.7246687
6065042800,0,2,0,88,80%-90%,-117.2305725,33.7831506
6065042008,0,146,0,43,40%-50%,-117.4099689,33.848967
6065042208,0,2,0,17,10%-20%,-117.3455477,33.9416673
6065031001,0,1,0,50,40%-50%,-117.4098503,33.9516686
6065041404,0,2,0,74,70%-80%,-117.4724177,33.8922119
6065041201,0,1,0,84,80%-90%,-117.4621002,33.923878
6065047900,0,12,0,18,10%-20%,-117.5567013,33.8282363
6065045125,0,17,0,8,0%-10%,-116.3457042,33.6569608
6065047202,0,18,0,21,20%-30%,-116.3491585,33.9067325
6065047201,0,30,0,10,0%-10%,-116.431917,33.9177524
6065046900,0,65,0,64,60%-70%,-115.3687419,33.7785595
6065045609,0,236,0,70,60%-70%,-116.1520684,33.6448
6065045608,0,40,0,4,0%-10%,-116.2526918,33.6381933
6065043247,0,89,0,35,30%-40%,-117.0863473,33.5571416
6065043246,0,1,0,22,20%-30%,-117.0704108,33.5134722
6065043244,0,23,0,16,10%-20%,-117.1229937,33.5472159
6065043242,0,42,0,39,30%-40%,-117.1031008,33.5873473
6065043240,0,32,0,31,30%-40%,-117.0955335,33.6119888
6065043229,0,1,0,23,20%-30%,-117.2060351,33.5845532
6065040606,0,4,0,68,60%-70%,-117.5145711,33.9827133
6065040202,0,9,0,68,60%-70%,-117.433385,33.982183
6065040203,0,3,0,89,80%-90%,-117.4071313,33.9943219
6065040603,0,2,0,71,70%-80%,-117.526465,33.9705168
6065041407,0,2,0,77,70%-80%,-117.4726363,33.9110608
6065042010,0,70,0,94,90%-100%,-117.2733152,33.8509446
6065042007,0,283,0,78,70%-80%,-117.409206,33.7812173
6065042207,0,1,0,38,30%-40%,-117.3385631,33.9418987
6065045606,0,83,0,18,10%-20%,-116.2337821,33.67104
6065045304,0,5,0,22,20%-30%,-116.2164629,33.7444899
6065045233,0,24,0,38,30%-40%,-116.289198,33.749192
6065045228,0,24,0,10,0%-10%,-116.2439847,33.8022017
6065045226,0,7,0,27,20%-30%,-116.2077698,33.6929288
6065045224,0,28,0,48,40%-50%,-116.257874,33.6963551
6065045222,0,11,0,33,30%-40%,-116.1809844,33.725974
6065045216,0,2,0,30,20%-30%,-116.2433518,33.7486002
6065043228,0,1,0,38,30%-40%,-117.2137751,33.5753129
6065043227,0,17,0,44,40%-50%,-117.2249199,33.5912112
6065043010,0,2,0,45,40%-50%,-117.387881,33.6841829
6065043009,0,5,0,45,40%-50%,-117.3888925,33.7012951
6065043007,0,14,0,34,30%-40%,-117.4191978,33.7167372
6065042745,0,171,0,42,40%-50%,-117.0632869,33.778279
6065042743,0,140,0,37,30%-40%,-117.1885988,33.6560933
6065040402,0,33,0,86,80%-90%,-117.4868554,33.9745825
6065040301,0,4,0,81,80%-90%,-117.4234617,34.0003286
6065040501,0,31,0,90,80%-90%,-117.4773497,34.0075778
6065040703,0,7,0,46,40%-50%,-117.5346297,33.9420596
6065042004,0,52,0,37,30%-40%,-117.3755877,33.8873245
6065043802,0,18,0,43,40%-50%,-117.0457708,33.9948779
6065030601,0,8,0,24,20%-30%,-117.3619258,33.9200472
6065046200,0,16,0,79,70%-80%,-114.5966887,33.5994708
6065045900,0,58,0,64,60%-70%,-114.6691382,33.5281628
6065046103,0,12,0,27,20%-30%,-114.5972328,33.6249027
6065046404,0,22,0,57,50%-60%,-117.2771726,33.6510929
6065046403,0,33,0,27,20%-30%,-117.30778,33.6272595
6065046401,0,121,0,52,50%-60%,-117.4050045,33.5708213
6065045215,0,3,0,12,10%-20%,-116.2834051,33.719326
6065045214,0,12,0,13,10%-20%,-116.2852631,33.7366154
6065045213,0,5,0,54,50%-60%,-116.2596224,33.7142853
6065045212,0,9,0,32,30%-40%,-116.2611913,33.730735
6065042217,0,7,0,33,30%-40%,-117.3222402,33.9278407
6065042742,0,15,0,38,30%-40%,-117.1883088,33.6777927
6065042741,0,2,0,55,50%-60%,-117.1983059,33.7161589
6065042739,0,104,0,41,40%-50%,-117.1551086,33.6550902
6065042738,0,9,0,39,30%-40%,-117.1474008,33.6786757
6065042737,0,174,0,39,30%-40%,-117.0778761,33.6665082
6065042733,0,98,0,21,20%-30%,-117.2267409,33.6652208
6065042732,0,9,0,28,20%-30%,-117.2255846,33.692413
6065042731,0,40,0,56,50%-60%,-117.2214271,33.7377126
6065042730,0,54,0,70,60%-70%,-117.1666928,33.7592819
6065042729,0,2,0,41,40%-50%,-117.1657865,33.7037298
6065040806,0,7,0,28,20%-30%,-117.6015989,33.9103842
6065040809,0,3,0,70,60%-70%,-117.5555915,33.8928291
6065040901,0,2,0,69,60%-70%,-117.4898954,33.913354
6065044701,0,1,0,42,40%-50%,-116.5194219,33.8231858
6065045103,0,3,0,11,10%-20%,-116.4468892,33.742521
6065043307,0,4,0,64,60%-70%,-116.9786785,33.7246399
6065043313,0,1,0,59,50%-60%,-116.9506407,33.7338858
6065043703,0,2,0,58,50%-60%,-116.9005782,33.7539539
6085512602,0,366,0,90,80%-90%,-121.5244284,37.018124
6085512510,0,23,0,33,30%-40%,-121.5863496,36.9775458
6113011500,3,632,0.004746835,23,20%-30%,-122.1271651,38.8344702
6113010102,0,46,0,90,80%-90%,-121.6242082,38.7208477
6067008512,0,1,0,1,0%-10%,-121.1025625,38.6698999
6067007428,0,1,0,36,30%-40%,-121.3466005,38.6994816
6067007107,0,13,0,28,20%-30%,-121.5936907,38.6578904
6067008143,0,1,0,26,20%-30%,-121.2812589,38.714169
6067008208,0,1,0,28,20%-30%,-121.2128051,38.6853624
6067007406,0,22,0,63,60%-70%,-121.3838886,38.6977784
6067007403,0,8,0,68,60%-70%,-121.3719125,38.6775875
6067007402,0,2,0,55,50%-60%,-121.3791846,38.6869533
6067007020,0,18,0,52,50%-60%,-121.5308587,38.6092575
6067007016,0,19,0,49,40%-50%,-121.5403508,38.6360432
6067007015,0,29,0,43,40%-50%,-121.5509593,38.648951
6067008140,0,2,0,27,20%-30%,-121.2790825,38.6948104
6067007415,0,1,0,54,50%-60%,-121.3467505,38.6790053
6067005101,0,6,0,84,80%-90%,-121.4013938,38.4884217
6067005001,0,28,0,89,80%-90%,-121.4173852,38.4893046
6067008128,0,2,0,44,40%-50%,-121.3044735,38.7183737
6067008010,0,1,0,40,30%-40%,-121.2823391,38.6382215
6067005205,0,15,0,95,90%-100%,-121.3955102,38.5374689
6067009332,0,145,0,24,20%-30%,-121.339287,38.4381518
6067007301,0,12,0,91,90%-100%,-121.3980764,38.662725
6067009312,0,25,0,24,20%-30%,-121.3629595,38.4586684
6067009317,0,29,0,35,30%-40%,-121.3784794,38.4645729
6067009316,0,1,0,81,80%-90%,-121.3810288,38.4780935
6067007504,0,32,0,71,70%-80%,-121.361362,38.6476255
6067008009,0,2,0,38,30%-40%,-121.2584098,38.643865
6067008117,0,1,0,42,40%-50%,-121.3188938,38.6652577
6067008135,0,1,0,51,50%-60%,-121.3078066,38.6826224
6067008133,0,1,0,55,50%-60%,-121.331598,38.6657665
6067009319,0,33,0,64,60%-70%,-121.4036544,38.4699141
6067008913,0,1,0,58,50%-60%,-121.304405,38.6070496
6067008403,0,1,0,4,0%-10%,-121.1676024,38.664694
6067008130,0,1,0,35,30%-40%,-121.3319454,38.6951232
6067009323,0,7,0,29,20%-30%,-121.3851814,38.4310676
6067008209,0,1,0,3,0%-10%,-121.1856973,38.6875399
6067009612,0,1,0,28,20%-30%,-121.4122192,38.4158557
6067009616,0,2,0,38,30%-40%,-121.4252454,38.4170956
6067007501,0,13,0,74,70%-80%,-121.3442772,38.668659
6067008008,0,2,0,21,20%-30%,-121.2582304,38.6584824
6067008007,0,1,0,35,30%-40%,-121.2821976,38.6582631
6067008005,0,5,0,23,20%-30%,-121.208383,38.6479363
6067008125,0,2,0,15,10%-20%,-121.2551672,38.7059233
6067008124,0,1,0,23,20%-30%,-121.2615645,38.7139956
6067009321,0,2,0,43,40%-50%,-121.3889372,38.4601632
6067008138,0,3,0,43,40%-50%,-121.2781931,38.6711638
6067009615,0,9,0,24,20%-30%,-121.4340912,38.4284513
6067009614,0,3,0,40,30%-40%,-121.4320545,38.4372393
6067008134,0,2,0,32,30%-40%,-121.3179997,38.6726924
6067008127,0,3,0,36,30%-40%,-121.3176091,38.7123178
6067008113,0,2,0,33,30%-40%,-121.2970596,38.7127907
6067008132,0,4,0,32,30%-40%,-121.3150241,38.6952078
6067008142,0,1,0,24,20%-30%,-121.282751,38.702848
6067007424,0,14,0,73,70%-80%,-121.3667921,38.6646872
6067007421,0,24,0,34,30%-40%,-121.3347764,38.7155123
6067009611,0,17,0,49,40%-50%,-121.3988953,38.4154629
6067007903,0,5,0,48,40%-50%,-121.3175668,38.6559109
6067007906,0,1,0,34,30%-40%,-121.3197237,38.6425987
6067008702,0,1,0,30,20%-30%,-121.2455336,38.6306876
6067007802,0,6,0,53,50%-60%,-121.3172579,38.6153284
6067007801,0,8,0,53,50%-60%,-121.3149374,38.6313361
6067007702,0,4,0,28,20%-30%,-121.3357344,38.6032613
6067004011,0,3,0,15,10%-20%,-121.5288152,38.4819076
6067004012,0,2,0,31,30%-40%,-121.5227613,38.4760817
6067007010,0,1,0,61,60%-70%,-121.5148924,38.6099173
6067007602,0,13,0,54,50%-60%,-121.337082,38.6317698
6067007601,0,3,0,57,50%-60%,-121.3352428,38.648392
6067006202,0,10,0,81,80%-90%,-121.422268,38.6164065
6067006003,0,14,0,71,70%-80%,-121.37517,38.6342017
6067006002,0,5,0,66,60%-70%,-121.3737809,38.6158347
6067007503,0,1,0,74,70%-80%,-121.3509892,38.6572651
6067009610,0,4,0,50,40%-50%,-121.4375735,38.4555299
6067009606,0,6,0,62,60%-70%,-121.4238461,38.4663129
6067005901,0,12,0,39,30%-40%,-121.3570367,38.6362404
6067005804,0,6,0,13,10%-20%,-121.3394431,38.5863682
6067005803,0,30,0,27,20%-30%,-121.3578694,38.5829045
6067005801,0,3,0,23,20%-30%,-121.355268,38.6027461
6067005701,0,23,0,21,20%-30%,-121.3738164,38.6029975
6067005601,0,10,0,72,70%-80%,-121.3922482,38.6031948
6067008501,0,2,0,2,0%-10%,-121.1301153,38.6960099
6067006900,0,2,0,92,90%-100%,-121.4578647,38.6018703
6067006800,0,5,0,75,70%-80%,-121.4564773,38.6174056
6067006702,0,28,0,85,80%-90%,-121.459252,38.6327403
6067006701,0,3,0,70,60%-70%,-121.460413,38.6484319
6067006600,0,3,0,70,60%-70%,-121.4409218,38.6251651
6067006500,0,87,0,71,70%-80%,-121.4385656,38.6441696
6067005506,0,2,0,71,70%-80%,-121.4107461,38.5926289
6067005502,0,14,0,87,80%-90%,-121.4270027,38.6046274
6067009601,0,3,0,76,70%-80%,-121.4860583,38.4632776
6067008206,0,2,0,20,10%-20%,-121.2146576,38.6722963
6067005904,0,1,0,54,50%-60%,-121.3564193,38.6206259
6067006300,0,4,0,80,70%-80%,-121.4292379,38.6225203
6067008910,0,2,0,67,60%-70%,-121.3112128,38.5930583
6067008139,0,1,0,31,30%-40%,-121.2669754,38.6711
6067008145,0,1,0,12,10%-20%,-121.2486806,38.6916618
6067007202,0,127,0,67,60%-70%,-121.4246506,38.6830858
6067005204,0,4,0,46,40%-50%,-121.3854151,38.5497903
6067004702,0,3,0,91,90%-100%,-121.4469045,38.5068873
6067004701,0,17,0,88,80%-90%,-121.4394836,38.5002139
